market,timestamp,opening_price,high_price,low_price,trade_price,candle_acc_trade_price,candle_acc_trade_volume
KRW-BTC,2023-09-28T20:00:00,36742000.0,36789000.0,36626000.0,36693000.0,1769263504.10949,48.18624346
KRW-BTC,2023-09-28T21:00:00,36673000.0,36695000.0,36490000.0,36599000.0,2856511126.268,78.08379941
KRW-BTC,2023-09-28T22:00:00,36586000.0,36645000.0,36534000.0,36595000.0,2142150013.88236,58.55931214
KRW-BTC,2023-09-28T23:00:00,36594000.0,36660000.0,36582000.0,36596000.0,2049572614.59765,55.96577935
KRW-BTC,2023-09-29T00:00:00,36596000.0,36738000.0,36594000.0,36674000.0,4407232806.19869,120.24519542
KRW-BTC,2023-09-29T01:00:00,36674000.0,36730000.0,36617000.0,36667000.0,3213370444.02633,87.60166035
KRW-BTC,2023-09-29T02:00:00,36690000.0,36710000.0,36490000.0,36502000.0,4042846898.70041,110.5499684
KRW-BTC,2023-09-29T03:00:00,36502000.0,36556000.0,36497000.0,36516000.0,2168679785.44451,59.38221515
KRW-BTC,2023-09-29T04:00:00,36516000.0,36645000.0,36510000.0,36611000.0,3620975794.44072,99.0045372
KRW-BTC,2023-09-29T05:00:00,36611000.0,36646000.0,36588000.0,36610000.0,2090679066.15185,57.09244622
KRW-BTC,2023-09-29T06:00:00,36610000.0,36720000.0,36592000.0,36719000.0,3042491986.06277,83.03700182
KRW-BTC,2023-09-29T07:00:00,36720000.0,36868000.0,36690000.0,36809000.0,5224484868.27537,142.08861955
KRW-BTC,2023-09-29T08:00:00,36809000.0,36842000.0,36608000.0,36628000.0,2662535717.05708,72.45195093
KRW-BTC,2023-09-29T09:00:00,36629000.0,36723000.0,36601000.0,36653000.0,1878994296.048,51.25957626
KRW-BTC,2023-09-29T10:00:00,36652000.0,36733000.0,36648000.0,36686000.0,1695086667.57429,46.20379964
KRW-BTC,2023-09-29T11:00:00,36686000.0,36698000.0,36623000.0,36626000.0,2068934868.06027,56.44115215
KRW-BTC,2023-09-29T12:00:00,36626000.0,36659000.0,36480000.0,36634000.0,10176792252.34953,278.40241634
KRW-BTC,2023-09-29T13:00:00,36629000.0,36637000.0,36481000.0,36499000.0,4279963640.17178,117.07010128
KRW-BTC,2023-09-29T14:00:00,36502000.0,36662000.0,36260000.0,36432000.0,6926158060.40998,190.17142475
KRW-BTC,2023-09-29T15:00:00,36433000.0,36482000.0,36336000.0,36432000.0,2258275987.22849,62.03098086
KRW-BTC,2023-09-29T16:00:00,36405000.0,36450000.0,36360000.0,36418000.0,1095129502.31739,30.07909481
KRW-BTC,2023-09-29T17:00:00,36418000.0,36475000.0,36384000.0,36401000.0,1004381629.12426,27.57458456
KRW-BTC,2023-09-29T18:00:00,36400000.0,36493000.0,36326000.0,36485000.0,963155982.50953,26.47457334
KRW-BTC,2023-09-29T19:00:00,36491000.0,36497000.0,36443000.0,36482000.0,399376620.81027,10.94741131
KRW-BTC,2023-09-29T20:00:00,36482000.0,36523000.0,36446000.0,36454000.0,653940378.71472,17.92378799
KRW-BTC,2023-09-29T21:00:00,36454000.0,36499000.0,36438000.0,36447000.0,943940167.55449,25.88848047
KRW-BTC,2023-09-29T22:00:00,36448000.0,36480000.0,36399000.0,36430000.0,1173640884.12587,32.21775005
KRW-BTC,2023-09-29T23:00:00,36430000.0,36450000.0,36405000.0,36444000.0,1364499069.11619,37.4483348
KRW-BTC,2023-09-30T00:00:00,36444000.0,36492000.0,36404000.0,36487000.0,2872360553.56031,78.83687685
KRW-BTC,2023-09-30T01:00:00,36490000.0,36505000.0,36450000.0,36481000.0,2077971267.91614,56.96847777
KRW-BTC,2023-09-30T02:00:00,36488000.0,36499000.0,36454000.0,36493000.0,1367233844.80473,37.48082149
KRW-BTC,2023-09-30T03:00:00,36493000.0,36514000.0,36457000.0,36474000.0,1197599287.19886,32.82278898
KRW-BTC,2023-09-30T04:00:00,36474000.0,36544000.0,36464000.0,36528000.0,1368980410.34763,37.48741575
KRW-BTC,2023-09-30T05:00:00,36529000.0,36580000.0,36503000.0,36550000.0,1113238843.25907,30.46668529
KRW-BTC,2023-09-30T06:00:00,36551000.0,36574000.0,36526000.0,36542000.0,1694027737.86354,46.34648945
KRW-BTC,2023-09-30T07:00:00,36543000.0,36565000.0,36501000.0,36550000.0,2088953543.00979,57.17081238
KRW-BTC,2023-09-30T08:00:00,36563000.0,36576000.0,36517000.0,36571000.0,2147229280.97745,58.74235828
KRW-BTC,2023-09-30T09:00:00,36572000.0,36593000.0,36542000.0,36580000.0,1321346449.3681,36.1320422
KRW-BTC,2023-09-30T10:00:00,36590000.0,36680000.0,36566000.0,36668000.0,3969983225.09294,108.36421938
KRW-BTC,2023-09-30T11:00:00,36668000.0,36703000.0,36544000.0,36563000.0,4619567860.77319,126.11207857
KRW-BTC,2023-09-30T12:00:00,36570000.0,36579000.0,36517000.0,36535000.0,2126115621.63811,58.17222756
KRW-BTC,2023-09-30T13:00:00,36534000.0,36614000.0,36518000.0,36613000.0,2637144636.26251,72.12646639
KRW-BTC,2023-09-30T14:00:00,36613000.0,36655000.0,36606000.0,36624000.0,2567197737.20057,70.0943411
KRW-BTC,2023-09-30T15:00:00,36652000.0,36717000.0,36612000.0,36632000.0,3057180279.84861,83.35145279
KRW-BTC,2023-09-30T16:00:00,36632000.0,36686000.0,36595000.0,36622000.0,1375902693.78709,37.55950877
KRW-BTC,2023-09-30T17:00:00,36622000.0,36645000.0,36590000.0,36635000.0,792131130.44773,21.63360168
KRW-BTC,2023-09-30T18:00:00,36634000.0,36634000.0,36590000.0,36630000.0,886850547.41339,24.21916824
KRW-BTC,2023-09-30T19:00:00,36632000.0,36690000.0,36604000.0,36678000.0,1350795750.03203,36.85239948
KRW-BTC,2023-09-30T20:00:00,36678000.0,36699000.0,36648000.0,36677000.0,1167236720.31628,31.82283769
KRW-BTC,2023-09-30T21:00:00,36695000.0,36740000.0,36607000.0,36671000.0,3860381446.44617,105.23648385
KRW-BTC,2023-09-30T22:00:00,36671000.0,36702000.0,36609000.0,36645000.0,2417755277.60332,65.94499256
KRW-BTC,2023-09-30T23:00:00,36645000.0,36655000.0,36597000.0,36600000.0,2141022490.12207,58.47160604
KRW-BTC,2023-10-01T00:00:00,36614000.0,36638000.0,36588000.0,36600000.0,4264147258.42756,116.4795832
KRW-BTC,2023-10-01T01:00:00,36601000.0,36640000.0,36555000.0,36627000.0,2727335016.84989,74.4986965
KRW-BTC,2023-10-01T02:00:00,36627000.0,36697000.0,36600000.0,36624000.0,2964823331.83467,80.89326649
KRW-BTC,2023-10-01T03:00:00,36650000.0,36696000.0,36616000.0,36666000.0,3110635839.01096,84.8618958
KRW-BTC,2023-10-01T04:00:00,36666000.0,36683000.0,36626000.0,36664000.0,2555036592.90185,69.70173228
KRW-BTC,2023-10-01T05:00:00,36626000.0,36673000.0,36622000.0,36657000.0,2528640210.84169,68.98327129
KRW-BTC,2023-10-01T06:00:00,36664000.0,36759000.0,36657000.0,36757000.0,2932726637.41699,79.88818877
KRW-BTC,2023-10-01T07:00:00,36758000.0,36814000.0,36755000.0,36802000.0,4242742885.24838,115.35134761
KRW-BTC,2023-10-01T08:00:00,36800000.0,36831000.0,36751000.0,36813000.0,3528536948.71936,95.9123992
KRW-BTC,2023-10-01T09:00:00,36813000.0,36881000.0,36771000.0,36879000.0,3606502783.67299,97.89042426
KRW-BTC,2023-10-01T10:00:00,36879000.0,36963000.0,36805000.0,36890000.0,5422038690.82431,147.00829934
KRW-BTC,2023-10-01T11:00:00,36890000.0,36920000.0,36842000.0,36884000.0,4769443613.89716,129.33277426
KRW-BTC,2023-10-01T12:00:00,36861000.0,36886000.0,36803000.0,36886000.0,4935914656.85526,133.97263419
KRW-BTC,2023-10-01T13:00:00,36886000.0,36895000.0,36830000.0,36859000.0,4367145201.17911,118.45612135
KRW-BTC,2023-10-01T14:00:00,36859000.0,36913000.0,36787000.0,36810000.0,4544628669.80049,123.30171922
KRW-BTC,2023-10-01T15:00:00,36810000.0,36865000.0,36782000.0,36823000.0,2779638103.68467,75.47784023
KRW-BTC,2023-10-01T16:00:00,36823000.0,36876000.0,36800000.0,36832000.0,2381777244.93207,64.65513302
KRW-BTC,2023-10-01T17:00:00,36812000.0,36842000.0,36745000.0,36747000.0,1264184812.54126,34.35867821
KRW-BTC,2023-10-01T18:00:00,36747000.0,36801000.0,36746000.0,36780000.0,471518196.62296,12.82388427
KRW-BTC,2023-10-01T19:00:00,36780000.0,36799000.0,36759000.0,36771000.0,436716586.0383,11.8746169
KRW-BTC,2023-10-01T20:00:00,36768000.0,36843000.0,36742000.0,36817000.0,811251445.30038,22.04546964
KRW-BTC,2023-10-01T21:00:00,36840000.0,36849000.0,36782000.0,36831000.0,770180013.58636,20.91518217
KRW-BTC,2023-10-01T22:00:00,36833000.0,37772000.0,36819000.0,37709000.0,22967825881.86572,612.89827512
KRW-BTC,2023-10-01T23:00:00,37712000.0,37817000.0,37652000.0,37789000.0,12890896910.76167,341.64109094
KRW-BTC,2023-10-02T00:00:00,37788000.0,37862000.0,37660000.0,37680000.0,12587896777.98419,333.49006106
KRW-BTC,2023-10-02T01:00:00,37680000.0,37710000.0,37582000.0,37678000.0,9887057743.70323,262.66054446
KRW-BTC,2023-10-02T02:00:00,37678000.0,37883000.0,37655000.0,37878000.0,6905629321.38349,182.71084412
KRW-BTC,2023-10-02T03:00:00,37878000.0,38100000.0,37875000.0,38070000.0,11301233676.03303,297.59411337
KRW-BTC,2023-10-02T04:00:00,38071000.0,38100000.0,37983000.0,38057000.0,6128413295.06979,161.10056981
KRW-BTC,2023-10-02T05:00:00,38057000.0,38090000.0,37878000.0,37947000.0,6056382279.96299,159.40151212
KRW-BTC,2023-10-02T06:00:00,37938000.0,38057000.0,37889000.0,38049000.0,5128454231.62204,135.04743715
KRW-BTC,2023-10-02T07:00:00,38049000.0,38550000.0,38044000.0,38389000.0,14555819680.76055,379.71785323
KRW-BTC,2023-10-02T08:00:00,38389000.0,38550000.0,38320000.0,38374000.0,9680871403.7576,251.78030114
KRW-BTC,2023-10-02T09:00:00,38374000.0,38399000.0,38300000.0,38356000.0,5289412074.90684,137.95209443
KRW-BTC,2023-10-02T10:00:00,38337000.0,38450000.0,38335000.0,38378000.0,5350108161.19938,139.35376079
KRW-BTC,2023-10-02T11:00:00,38378000.0,38505000.0,38307000.0,38307000.0,8186272561.45348,213.16073411
KRW-BTC,2023-10-02T12:00:00,38308000.0,38443000.0,38300000.0,38440000.0,5032333873.35397,131.10910951
KRW-BTC,2023-10-02T13:00:00,38439000.0,38648000.0,38417000.0,38648000.0,13129494532.34625,340.98148387
KRW-BTC,2023-10-02T14:00:00,38649000.0,38720000.0,38233000.0,38357000.0,11383457709.27251,296.26861951
KRW-BTC,2023-10-02T15:00:00,38368000.0,38515000.0,38050000.0,38132000.0,10687059903.41216,278.80538751
KRW-BTC,2023-10-02T16:00:00,38133000.0,38156000.0,37862000.0,38018000.0,9557787322.71181,251.46186772
KRW-BTC,2023-10-02T17:00:00,38023000.0,38166000.0,37953000.0,38082000.0,2641635430.84969,69.43792773
KRW-BTC,2023-10-02T18:00:00,38082000.0,38126000.0,37710000.0,37891000.0,5455148243.03851,144.07758692
KRW-BTC,2023-10-02T19:00:00,37891000.0,38045000.0,37678000.0,38036000.0,3773036796.15864,99.68057363
KRW-BTC,2023-10-02T20:00:00,38024000.0,38036000.0,37857000.0,37915000.0,1255282274.56501,33.08801413
KRW-BTC,2023-10-02T21:00:00,37915000.0,37935000.0,37200000.0,37415000.0,11535461900.50686,307.22935116
KRW-BTC,2023-10-02T22:00:00,37403000.0,37512000.0,37292000.0,37483000.0,6162276435.56544,164.80918817
KRW-BTC,2023-10-02T23:00:00,37483000.0,37575000.0,37392000.0,37424000.0,4643057488.39716,123.86740866
KRW-BTC,2023-10-03T00:00:00,37424000.0,37620000.0,37367000.0,37379000.0,8569637386.65482,228.69553737
KRW-BTC,2023-10-03T01:00:00,37379000.0,37598000.0,37370000.0,37598000.0,4232832905.88248,112.92636611
KRW-BTC,2023-10-03T02:00:00,37590000.0,37772000.0,37585000.0,37734000.0,4888690562.74737,129.79583887
KRW-BTC,2023-10-03T03:00:00,37734000.0,37737000.0,37615000.0,37673000.0,3405138284.12896,90.39509304
KRW-BTC,2023-10-03T04:00:00,37673000.0,37673000.0,37574000.0,37652000.0,2429103708.24858,64.59120758
KRW-BTC,2023-10-03T05:00:00,37658000.0,37673000.0,37627000.0,37668000.0,2073751214.3164,55.07897609
KRW-BTC,2023-10-03T06:00:00,37668000.0,37791000.0,37644000.0,37750000.0,2785339950.87695,73.85148023
KRW-BTC,2023-10-03T07:00:00,37750000.0,37786000.0,37582000.0,37592000.0,3700380430.03286,98.18005504
KRW-BTC,2023-10-03T08:00:00,37592000.0,37676000.0,37583000.0,37600000.0,2528768709.83203,67.18438828
KRW-BTC,2023-10-03T09:00:00,37599000.0,37684000.0,37576000.0,37602000.0,2496502695.76888,66.36332019
KRW-BTC,2023-10-03T10:00:00,37601000.0,37716000.0,37600000.0,37709000.0,2265294940.04163,60.10753096
KRW-BTC,2023-10-03T11:00:00,37712000.0,37715000.0,37567000.0,37600000.0,3247029775.39157,86.29414782
KRW-BTC,2023-10-03T12:00:00,37614000.0,37614000.0,37411000.0,37478000.0,5573604311.48738,148.67680117
KRW-BTC,2023-10-03T13:00:00,37478000.0,37646000.0,37401000.0,37605000.0,7558565503.65463,201.31825718
KRW-BTC,2023-10-03T14:00:00,37604000.0,37605000.0,37120000.0,37240000.0,12670642563.58063,339.52061287
KRW-BTC,2023-10-03T15:00:00,37261000.0,37326000.0,37100000.0,37245000.0,5511347757.60804,148.08999146
KRW-BTC,2023-10-03T16:00:00,37246000.0,37360000.0,37184000.0,37302000.0,1876552468.36416,50.33144121
KRW-BTC,2023-10-03T17:00:00,37302000.0,37370000.0,37288000.0,37309000.0,1283491007.20676,34.38218241
KRW-BTC,2023-10-03T18:00:00,37344000.0,37344000.0,37180000.0,37193000.0,971587351.76003,26.07535647
KRW-BTC,2023-10-03T19:00:00,37192000.0,37276000.0,37101000.0,37109000.0,1652058407.01265,44.45617544
KRW-BTC,2023-10-03T20:00:00,37110000.0,37219000.0,37019000.0,37219000.0,2541234705.96509,68.43487087
KRW-BTC,2023-10-03T21:00:00,37222000.0,37350000.0,37196000.0,37241000.0,2293682959.02473,61.58707155
KRW-BTC,2023-10-03T22:00:00,37206000.0,37248000.0,37012000.0,37143000.0,4666794596.63945,125.83190497
KRW-BTC,2023-10-03T23:00:00,37174000.0,37277000.0,37100000.0,37197000.0,8104872460.54875,217.91374988
KRW-BTC,2023-10-04T00:00:00,37198000.0,37273000.0,37036000.0,37108000.0,9197327246.9719,247.47242806
KRW-BTC,2023-10-04T01:00:00,37108000.0,37151000.0,37060000.0,37119000.0,5150025429.0169,138.74471219
KRW-BTC,2023-10-04T02:00:00,37120000.0,37348000.0,37111000.0,37310000.0,5721733750.69869,153.56793075
KRW-BTC,2023-10-04T03:00:00,37320000.0,37363000.0,37270000.0,37318000.0,3211895517.02986,86.07701255
KRW-BTC,2023-10-04T04:00:00,37319000.0,37325000.0,37250000.0,37288000.0,3663979743.6648,98.26272543
KRW-BTC,2023-10-04T05:00:00,37287000.0,37346000.0,37239000.0,37313000.0,2994581034.15016,80.30895607
KRW-BTC,2023-10-04T06:00:00,37335000.0,37385000.0,37300000.0,37374000.0,3682706784.20574,98.65293966
KRW-BTC,2023-10-04T07:00:00,37374000.0,37400000.0,37321000.0,37351000.0,3578478765.02714,95.76981404
KRW-BTC,2023-10-04T08:00:00,37351000.0,37489000.0,37313000.0,37460000.0,2939106128.56799,78.60904967
KRW-BTC,2023-10-04T09:00:00,37462000.0,37558000.0,37409000.0,37558000.0,3289248756.82806,87.77117988
KRW-BTC,2023-10-04T10:00:00,37559000.0,37561000.0,37434000.0,37462000.0,2817347554.70677,75.16722751
KRW-BTC,2023-10-04T11:00:00,37478000.0,37595000.0,37445000.0,37498000.0,11399977972.29804,303.69691643
KRW-BTC,2023-10-04T12:00:00,37498000.0,37570000.0,37443000.0,37450000.0,4652054942.26827,123.99375788
KRW-BTC,2023-10-04T13:00:00,37450000.0,37481000.0,37242000.0,37242000.0,4810817883.73208,128.72168471
KRW-BTC,2023-10-04T14:00:00,37278000.0,37300000.0,37200000.0,37246000.0,4027410003.74924,108.13337128
KRW-BTC,2023-10-04T15:00:00,37247000.0,37354000.0,37227000.0,37269000.0,1751598359.49974,46.98428419
KRW-BTC,2023-10-04T16:00:00,37269000.0,37469000.0,37241000.0,37341000.0,1673765509.74299,44.8351165
KRW-BTC,2023-10-04T17:00:00,37378000.0,37443000.0,37340000.0,37396000.0,570258972.7157,15.25289481
KRW-BTC,2023-10-04T18:00:00,37396000.0,37500000.0,37358000.0,37499000.0,635796417.33029,16.9893705
KRW-BTC,2023-10-04T19:00:00,37500000.0,37740000.0,37395000.0,37497000.0,3703243463.3235,98.42115904
KRW-BTC,2023-10-04T20:00:00,37498000.0,37638000.0,37449000.0,37539000.0,1933032598.10868,51.45152565
KRW-BTC,2023-10-04T21:00:00,37537000.0,37650000.0,37508000.0,37573000.0,2252661834.70506,59.91481266
KRW-BTC,2023-10-04T22:00:00,37573000.0,37615000.0,37519000.0,37604000.0,2244876195.51533,59.75309508
KRW-BTC,2023-10-04T23:00:00,37605000.0,37659000.0,37592000.0,37595000.0,3331475580.23802,88.56000232
KRW-BTC,2023-10-05T00:00:00,37592000.0,37737000.0,37531000.0,37685000.0,5740630400.8933,152.63040307
KRW-BTC,2023-10-05T01:00:00,37682000.0,37686000.0,37508000.0,37523000.0,3699940817.91338,98.44826184
KRW-BTC,2023-10-05T02:00:00,37523000.0,37556000.0,37460000.0,37498000.0,3039579241.79416,81.03570279
KRW-BTC,2023-10-05T03:00:00,37500000.0,37503000.0,37425000.0,37455000.0,2040781813.82762,54.45868513
KRW-BTC,2023-10-05T04:00:00,37470000.0,37507000.0,37455000.0,37471000.0,1955396916.86177,52.17318211
KRW-BTC,2023-10-05T05:00:00,37470000.0,37513000.0,37391000.0,37408000.0,2864267539.55672,76.45619363
KRW-BTC,2023-10-05T06:00:00,37408000.0,37464000.0,37380000.0,37439000.0,2797295802.95349,74.78081018
KRW-BTC,2023-10-05T07:00:00,37439000.0,37448000.0,37300000.0,37369000.0,4618849329.29597,123.61815491
KRW-BTC,2023-10-05T08:00:00,37369000.0,37509000.0,37355000.0,37506000.0,2533731546.52283,67.71153557
KRW-BTC,2023-10-05T09:00:00,37505000.0,37568000.0,37447000.0,37564000.0,3318481991.66099,88.46055541
KRW-BTC,2023-10-05T10:00:00,37564000.0,37600000.0,37522000.0,37598000.0,2924240396.03154,77.82234718
KRW-BTC,2023-10-05T11:00:00,37600000.0,37650000.0,37559000.0,37645000.0,3082717142.58012,81.97937385
KRW-BTC,2023-10-05T12:00:00,37644000.0,37650000.0,37555000.0,37574000.0,2397528940.81425,63.75332962
KRW-BTC,2023-10-05T13:00:00,37574000.0,38074000.0,37572000.0,37945000.0,13350658188.32571,352.16340042
KRW-BTC,2023-10-05T14:00:00,37945000.0,38096000.0,37866000.0,37867000.0,6646350053.59178,175.05439991
KRW-BTC,2023-10-05T15:00:00,37868000.0,37902000.0,37300000.0,37447000.0,10307086856.30997,274.40495024
KRW-BTC,2023-10-05T16:00:00,37447000.0,37520000.0,37250000.0,37323000.0,4212290943.84057,112.78609008
KRW-BTC,2023-10-05T17:00:00,37323000.0,37423000.0,37244000.0,37371000.0,2177265337.38402,58.32386902
KRW-BTC,2023-10-05T18:00:00,37371000.0,37408000.0,37287000.0,37358000.0,930485046.32347,24.91569548
KRW-BTC,2023-10-05T19:00:00,37351000.0,37416000.0,37311000.0,37356000.0,1064175332.35215,28.49157451
KRW-BTC,2023-10-05T20:00:00,37356000.0,37370000.0,37258000.0,37320000.0,1327034867.19942,35.5685403
KRW-BTC,2023-10-05T21:00:00,37304000.0,37371000.0,37304000.0,37315000.0,1284938297.68758,34.41284772
KRW-BTC,2023-10-05T22:00:00,37346000.0,37346000.0,37240000.0,37280000.0,2786880837.16985,74.76346974
KRW-BTC,2023-10-05T23:00:00,37280000.0,37294000.0,37240000.0,37258000.0,2437313891.45329,65.40225186
KRW-BTC,2023-10-06T00:00:00,37258000.0,37339000.0,37245000.0,37301000.0,3533950721.8816,94.78798915
KRW-BTC,2023-10-06T01:00:00,37314000.0,37390000.0,37296000.0,37385000.0,2064119362.99525,55.26723272
KRW-BTC,2023-10-06T02:00:00,37386000.0,37450000.0,37384000.0,37394000.0,2361248680.92992,63.11754128
KRW-BTC,2023-10-06T03:00:00,37394000.0,37425000.0,37381000.0,37399000.0,1664300786.37558,44.49557243
KRW-BTC,2023-10-06T04:00:00,37399000.0,37417000.0,37367000.0,37405000.0,1885605293.99511,50.43135611
KRW-BTC,2023-10-06T05:00:00,37386000.0,37422000.0,37370000.0,37395000.0,1769619182.20059,47.32491707
KRW-BTC,2023-10-06T06:00:00,37390000.0,37403000.0,37324000.0,37374000.0,2228850677.5826,59.6627976
KRW-BTC,2023-10-06T07:00:00,37374000.0,37514000.0,37307000.0,37500000.0,6167405614.58435,164.86850568
KRW-BTC,2023-10-06T08:00:00,37499000.0,37580000.0,37487000.0,37506000.0,2682675332.09152,71.47959248
KRW-BTC,2023-10-06T09:00:00,37543000.0,37600000.0,37480000.0,37583000.0,1927043855.45369,51.31447732
KRW-BTC,2023-10-06T10:00:00,37599000.0,37770000.0,37580000.0,37606000.0,3151555726.38411,83.66867283
KRW-BTC,2023-10-06T11:00:00,37607000.0,37715000.0,37520000.0,37713000.0,4460010270.12947,118.50366318
KRW-BTC,2023-10-06T12:00:00,37714000.0,37715000.0,37067000.0,37080000.0,9894970539.59781,264.67552103
KRW-BTC,2023-10-06T13:00:00,37080000.0,37638000.0,37050000.0,37429000.0,9992586733.39683,267.77894445
KRW-BTC,2023-10-06T14:00:00,37429000.0,37610000.0,37387000.0,37585000.0,3625263651.58438,96.6580777
KRW-BTC,2023-10-06T15:00:00,37585000.0,37950000.0,37520000.0,37820000.0,9854707795.21788,260.85084766
KRW-BTC,2023-10-06T16:00:00,37839000.0,37927000.0,37683000.0,37736000.0,3592816318.36278,95.01784021
KRW-BTC,2023-10-06T17:00:00,37736000.0,37894000.0,37652000.0,37808000.0,3507839439.33006,92.83889526
KRW-BTC,2023-10-06T18:00:00,37849000.0,37872000.0,37718000.0,37771000.0,1269604432.24811,33.58750238
KRW-BTC,2023-10-06T19:00:00,37780000.0,37920000.0,37751000.0,37803000.0,1737615262.67708,45.92120261
KRW-BTC,2023-10-06T20:00:00,37806000.0,37919000.0,37763000.0,37823000.0,1460454974.30786,38.57465815
KRW-BTC,2023-10-06T21:00:00,37847000.0,38124000.0,37792000.0,37907000.0,5062089780.6927,133.28893921
KRW-BTC,2023-10-06T22:00:00,37907000.0,38000000.0,37830000.0,37846000.0,3108232671.17461,82.01096108
KRW-BTC,2023-10-06T23:00:00,37859000.0,37859000.0,37740000.0,37798000.0,3182076485.18048,84.20221941
KRW-BTC,2023-10-07T00:00:00,37798000.0,37862000.0,37725000.0,37836000.0,3197806583.86131,84.57211254
KRW-BTC,2023-10-07T01:00:00,37836000.0,37894000.0,37799000.0,37801000.0,2524008686.21166,66.72096757
KRW-BTC,2023-10-07T02:00:00,37815000.0,37821000.0,37758000.0,37758000.0,1850116672.43557,48.94648735
KRW-BTC,2023-10-07T03:00:00,37762000.0,37864000.0,37751000.0,37820000.0,2035277686.11887,53.83036268
KRW-BTC,2023-10-07T04:00:00,37844000.0,37910000.0,37815000.0,37869000.0,1875782404.92809,49.53214518
KRW-BTC,2023-10-07T05:00:00,37869000.0,37931000.0,37860000.0,37907000.0,2679783906.18446,70.71114094
KRW-BTC,2023-10-07T06:00:00,37907000.0,37915000.0,37842000.0,37871000.0,1744259223.9997,46.05092759
KRW-BTC,2023-10-07T07:00:00,37878000.0,37899000.0,37850000.0,37888000.0,1491679100.20689,39.38357026
KRW-BTC,2023-10-07T08:00:00,37888000.0,37960000.0,37831000.0,37941000.0,2561494225.59893,67.58815296
KRW-BTC,2023-10-07T09:00:00,37941000.0,37978000.0,37905000.0,37913000.0,2001550401.79295,52.76577759
KRW-BTC,2023-10-07T10:00:00,37913000.0,37955000.0,37911000.0,37950000.0,1939321448.52063,51.11776184
KRW-BTC,2023-10-07T11:00:00,37955000.0,37997000.0,37926000.0,37930000.0,2279364651.34031,60.02325869
KRW-BTC,2023-10-07T12:00:00,37930000.0,37950000.0,37900000.0,37947000.0,2079878215.7589,54.84949325
KRW-BTC,2023-10-07T13:00:00,37947000.0,37992000.0,37878000.0,37900000.0,2202272050.34723,58.05516477
KRW-BTC,2023-10-07T14:00:00,37902000.0,37917000.0,37843000.0,37892000.0,1965010417.76477,51.86844314
KRW-BTC,2023-10-07T15:00:00,37893000.0,37950000.0,37866000.0,37913000.0,958666583.46078,25.29422109
KRW-BTC,2023-10-07T16:00:00,37913000.0,37948000.0,37881000.0,37932000.0,802422766.85887,21.16118888
KRW-BTC,2023-10-07T17:00:00,37932000.0,37960000.0,37871000.0,37917000.0,496945058.03836,13.10875412
KRW-BTC,2023-10-07T18:00:00,37919000.0,37936000.0,37863000.0,37864000.0,358690507.39952,9.46778452
KRW-BTC,2023-10-07T19:00:00,37864000.0,37898000.0,37843000.0,37845000.0,596056027.18143,15.74088511
KRW-BTC,2023-10-07T20:00:00,37845000.0,37898000.0,37840000.0,37898000.0,644156193.69029,17.01073001
KRW-BTC,2023-10-07T21:00:00,37898000.0,37925000.0,37882000.0,37908000.0,400423524.22365,10.56339755
KRW-BTC,2023-10-07T22:00:00,37911000.0,37923000.0,37901000.0,37920000.0,587456167.72609,15.4948728
KRW-BTC,2023-10-07T23:00:00,37920000.0,37921000.0,37894000.0,37902000.0,842717527.90276,22.23004137
KRW-BTC,2023-10-08T00:00:00,37902000.0,37942000.0,37898000.0,37900000.0,2288357738.03184,60.36015139
KRW-BTC,2023-10-08T01:00:00,37926000.0,38006000.0,37898000.0,38004000.0,2675627335.84897,70.49209815
KRW-BTC,2023-10-08T02:00:00,38002000.0,38100000.0,38000000.0,38061000.0,3516423602.14377,92.41698059
KRW-BTC,2023-10-08T03:00:00,38061000.0,38109000.0,38012000.0,38099000.0,2671971612.88051,70.17101217
KRW-BTC,2023-10-08T04:00:00,38093000.0,38100000.0,37952000.0,37953000.0,2667610741.61878,70.16687058
KRW-BTC,2023-10-08T05:00:00,37953000.0,38000000.0,37900000.0,38000000.0,2726021062.01847,71.86885503
KRW-BTC,2023-10-08T06:00:00,38000000.0,38028000.0,37889000.0,37890000.0,2823264151.25835,74.36882037
KRW-BTC,2023-10-08T07:00:00,37890000.0,37977000.0,37880000.0,37961000.0,2297227267.99148,60.57017842
KRW-BTC,2023-10-08T08:00:00,37964000.0,37998000.0,37891000.0,37925000.0,4899905484.23101,129.14358919
KRW-BTC,2023-10-08T09:00:00,37924000.0,38000000.0,37898000.0,37954000.0,3787863947.10381,99.79904446
KRW-BTC,2023-10-08T10:00:00,37954000.0,37995000.0,37787000.0,37845000.0,4912238624.46982,129.6702911
KRW-BTC,2023-10-08T11:00:00,37845000.0,37879000.0,37786000.0,37804000.0,3609244667.76113,95.4445871
KRW-BTC,2023-10-08T12:00:00,37804000.0,37875000.0,37790000.0,37810000.0,2532088550.49063,66.9313731
KRW-BTC,2023-10-08T13:00:00,37810000.0,37995000.0,37587000.0,37918000.0,5987787271.92091,158.3430697
KRW-BTC,2023-10-08T14:00:00,37918000.0,37987000.0,37893000.0,37962000.0,5228134946.24654,137.76213441
KRW-BTC,2023-10-08T15:00:00,37962000.0,37995000.0,37863000.0,37885000.0,3539848538.82831,93.32122397
